locus_tag	ftype	length_bp	gene	EC_number	COG	product
MDIKJABB_04290	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
MDIKJABB_04291	CDS	1107	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
MDIKJABB_04292	CDS	438	ybhQ			Inner membrane protein YbhQ
MDIKJABB_04293	CDS	762				hypothetical protein
MDIKJABB_04294	CDS	1245	clsB_1	2.7.8.-	COG1502	Cardiolipin synthase B
MDIKJABB_04295	CDS	966	ybhN		COG0392	Inner membrane protein YbhN
MDIKJABB_04296	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
MDIKJABB_04297	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MDIKJABB_04298	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
MDIKJABB_04299	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MDIKJABB_04300	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MDIKJABB_04301	CDS	1023	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
MDIKJABB_04302	CDS	906	ybhK		COG0391	Putative gluconeogenesis factor
MDIKJABB_04303	CDS	1641	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
MDIKJABB_04304	CDS	672	basR			Transcriptional regulatory protein BasR
MDIKJABB_04305	CDS	1098	basS	2.7.13.3		Sensor protein BasS
MDIKJABB_04306	CDS	93				hypothetical protein
MDIKJABB_04307	CDS	2022	uvrB		COG0556	UvrABC system protein B
MDIKJABB_04308	CDS	723	livF_7		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MDIKJABB_04309	CDS	723	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MDIKJABB_04310	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
MDIKJABB_04311	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
MDIKJABB_04312	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
MDIKJABB_04313	CDS	1308	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MDIKJABB_04314	CDS	477				hypothetical protein
MDIKJABB_04315	CDS	1083	proY_2		COG1113	Proline-specific permease ProY
MDIKJABB_04316	CDS	384				hypothetical protein
MDIKJABB_04317	CDS	1242	rafB_2			Raffinose permease
MDIKJABB_04318	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MDIKJABB_04319	CDS	912	gsiD_4		COG1173	Glutathione transport system permease protein GsiD
MDIKJABB_04320	CDS	921	gsiC_5		COG0601	Glutathione transport system permease protein GsiC
MDIKJABB_04321	CDS	1542	gsiB_2		COG0747	Glutathione-binding protein GsiB
MDIKJABB_04322	CDS	1860	gsiA_3	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MDIKJABB_04323	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
MDIKJABB_04324	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MDIKJABB_04325	CDS	756	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
MDIKJABB_04326	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
MDIKJABB_04327	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
MDIKJABB_04328	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
MDIKJABB_04329	CDS	1266	ybiU			putative protein YbiU
MDIKJABB_04330	CDS	1074	cytR_3		COG1609	HTH-type transcriptional repressor CytR
MDIKJABB_04331	CDS	1302	exuT_4			Hexuronate transporter
MDIKJABB_04332	CDS	2364				hypothetical protein
MDIKJABB_04333	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
MDIKJABB_04334	CDS	786				hypothetical protein
MDIKJABB_04335	CDS	990	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
MDIKJABB_04336	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
MDIKJABB_04337	CDS	1377	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
MDIKJABB_04338	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
MDIKJABB_04339	CDS	474	mntR		COG1321	Transcriptional regulator MntR
MDIKJABB_04340	CDS	126	mntS			Small protein MntS
MDIKJABB_04341	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
MDIKJABB_04342	CDS	513	ompX		COG3637	Outer membrane protein X
MDIKJABB_04343	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
MDIKJABB_04344	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MDIKJABB_04345	CDS	747	glnH_2		COG0834	Glutamine-binding periplasmic protein
MDIKJABB_04346	CDS	660	glnP_2		COG0765	Glutamine transport system permease protein GlnP
MDIKJABB_04347	CDS	723	glnQ_5		COG1126	Glutamine transport ATP-binding protein GlnQ
MDIKJABB_04348	CDS	390				hypothetical protein
MDIKJABB_04349	CDS	765	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
MDIKJABB_04350	CDS	1353	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
MDIKJABB_04351	CDS	1203	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
MDIKJABB_04352	CDS	657	pcaJ	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
MDIKJABB_04353	CDS	687	pcaI	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
MDIKJABB_04354	CDS	807	pcaR_3		COG1414	Pca regulon regulatory protein
MDIKJABB_04355	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
MDIKJABB_04356	CDS	909	tsaR_3			HTH-type transcriptional regulator TsaR
MDIKJABB_04357	CDS	1311	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
MDIKJABB_04358	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MDIKJABB_04359	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
MDIKJABB_04360	CDS	159				hypothetical protein
MDIKJABB_04361	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MDIKJABB_04362	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
MDIKJABB_04363	CDS	951	uspE		COG0589	Universal stress protein E
MDIKJABB_04364	CDS	222				hypothetical protein
MDIKJABB_04365	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
MDIKJABB_04366	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
MDIKJABB_04367	CDS	951	ydgH			Protein YdgH
MDIKJABB_04368	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
MDIKJABB_04369	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
MDIKJABB_04370	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
MDIKJABB_04371	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
MDIKJABB_04372	CDS	363				hypothetical protein
MDIKJABB_04373	CDS	1302	rstB_1	2.7.13.3		Sensor protein RstB
MDIKJABB_04374	CDS	933	tus			DNA replication terminus site-binding protein
MDIKJABB_04375	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MDIKJABB_04376	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
MDIKJABB_04377	CDS	1176	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
MDIKJABB_04378	CDS	1548	ydgA		COG5339	Protein YdgA
MDIKJABB_04379	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
MDIKJABB_04380	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
MDIKJABB_04381	CDS	1173	malY		COG1168	Protein MalY
MDIKJABB_04382	CDS	1029	zntB_2		COG0598	Zinc transport protein ZntB
MDIKJABB_04383	CDS	204	ydfZ			Putative selenoprotein YdfZ
MDIKJABB_04384	CDS	480				hypothetical protein
MDIKJABB_04385	CDS	645	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
MDIKJABB_04386	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
MDIKJABB_04387	CDS	1182	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MDIKJABB_04388	CDS	924	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
MDIKJABB_04389	CDS	1392				hypothetical protein
MDIKJABB_04390	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
MDIKJABB_04391	CDS	873	benM_2			HTH-type transcriptional regulator BenM
MDIKJABB_04392	CDS	780	budA	4.1.1.5		Alpha-acetolactate decarboxylase
MDIKJABB_04393	CDS	1680	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
MDIKJABB_04394	CDS	771	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
MDIKJABB_04395	CDS	537				hypothetical protein
MDIKJABB_04396	CDS	3117	acrB_3		COG0841	Multidrug efflux pump subunit AcrB
MDIKJABB_04397	CDS	885				hypothetical protein
MDIKJABB_04398	CDS	390				hypothetical protein
MDIKJABB_04399	CDS	738	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MDIKJABB_04400	CDS	1062	rstB_2	2.7.13.3		Sensor protein RstB
MDIKJABB_04401	CDS	936				hypothetical protein
MDIKJABB_04402	CDS	828	mccF			Microcin C7 self-immunity protein MccF
MDIKJABB_04403	CDS	843				hypothetical protein
MDIKJABB_04404	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
MDIKJABB_04405	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
MDIKJABB_04406	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
MDIKJABB_04407	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
MDIKJABB_04408	CDS	231				hypothetical protein
MDIKJABB_04409	CDS	738	ccmC		COG0755	Heme exporter protein C
MDIKJABB_04410	CDS	660	ccmB		COG2386	Heme exporter protein B
MDIKJABB_04411	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
MDIKJABB_04412	CDS	1341		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
MDIKJABB_04413	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
MDIKJABB_04414	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
MDIKJABB_04415	CDS	372				hypothetical protein
MDIKJABB_04416	CDS	1071	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MDIKJABB_04417	CDS	1770				hypothetical protein
MDIKJABB_04418	CDS	1089				hypothetical protein
MDIKJABB_04419	CDS	1080	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
MDIKJABB_04420	CDS	729				hypothetical protein
MDIKJABB_04421	CDS	1035				hypothetical protein
MDIKJABB_04422	CDS	1722				hypothetical protein
MDIKJABB_04423	CDS	834				hypothetical protein
MDIKJABB_04424	CDS	1050				hypothetical protein
MDIKJABB_04425	CDS	915				hypothetical protein
MDIKJABB_04426	CDS	498				hypothetical protein
MDIKJABB_04427	CDS	201				hypothetical protein
MDIKJABB_04428	CDS	282				hypothetical protein
MDIKJABB_04429	CDS	552				hypothetical protein
MDIKJABB_04430	CDS	396				hypothetical protein
MDIKJABB_04431	CDS	459				hypothetical protein
MDIKJABB_04432	CDS	642				hypothetical protein
MDIKJABB_04433	CDS	585				hypothetical protein
MDIKJABB_04434	CDS	369				hypothetical protein
MDIKJABB_04435	CDS	900				hypothetical protein
MDIKJABB_04436	CDS	279				hypothetical protein
MDIKJABB_04437	CDS	1728				hypothetical protein
MDIKJABB_04438	CDS	180				hypothetical protein
MDIKJABB_04439	CDS	1065				hypothetical protein
MDIKJABB_04440	CDS	489				hypothetical protein
MDIKJABB_04441	CDS	2736				hypothetical protein
MDIKJABB_04442	CDS	300				hypothetical protein
MDIKJABB_04443	CDS	516				hypothetical protein
MDIKJABB_04444	CDS	1182	gpFI_2			Putative prophage major tail sheath protein
MDIKJABB_04445	CDS	1155				hypothetical protein
MDIKJABB_04446	CDS	249				hypothetical protein
MDIKJABB_04447	CDS	384				hypothetical protein
MDIKJABB_04448	CDS	228	yccJ			putative protein YccJ
MDIKJABB_04449	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
MDIKJABB_04450	CDS	939				hypothetical protein
MDIKJABB_04451	CDS	150				hypothetical protein
MDIKJABB_04452	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
MDIKJABB_04453	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
MDIKJABB_04454	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
MDIKJABB_04455	CDS	804	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MDIKJABB_04456	CDS	393	rutC_2	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
MDIKJABB_04457	CDS	711	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MDIKJABB_04458	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
MDIKJABB_04459	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
MDIKJABB_04460	CDS	396				hypothetical protein
MDIKJABB_04461	CDS	3963	putA		COG0506	Bifunctional protein PutA
MDIKJABB_04462	CDS	1509	putP		COG0591	Sodium/proline symporter
MDIKJABB_04463	CDS	435				hypothetical protein
MDIKJABB_04464	CDS	267	nupC_2		COG1972	Nucleoside permease NupC
MDIKJABB_04465	CDS	1521	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MDIKJABB_04466	CDS	915	hdfR_4			HTH-type transcriptional regulator HdfR
MDIKJABB_04467	CDS	1260	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
MDIKJABB_04468	CDS	435				hypothetical protein
MDIKJABB_04469	CDS	675				hypothetical protein
MDIKJABB_04470	CDS	1185	argE_3	3.5.1.16	COG0624	Acetylornithine deacetylase
MDIKJABB_04471	CDS	819				hypothetical protein
MDIKJABB_04472	CDS	951				hypothetical protein
MDIKJABB_04473	CDS	2268	maoA	1.4.3.21	COG3733	Primary amine oxidase
MDIKJABB_04474	CDS	2046	paaZ		COG2030	Bifunctional protein PaaZ
MDIKJABB_04475	CDS	930	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
MDIKJABB_04476	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
MDIKJABB_04477	CDS	756	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
MDIKJABB_04478	CDS	498	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
MDIKJABB_04479	CDS	1071	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
MDIKJABB_04480	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MDIKJABB_04481	CDS	789	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MDIKJABB_04482	CDS	1422	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
MDIKJABB_04483	CDS	423	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
MDIKJABB_04484	CDS	1206	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
MDIKJABB_04485	CDS	1317	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
MDIKJABB_04486	CDS	936	paaX		COG3327	Transcriptional repressor PaaX
MDIKJABB_04487	CDS	597	yrdA_1		COG0663	Protein YrdA
MDIKJABB_04488	CDS	408				hypothetical protein
MDIKJABB_04489	CDS	606	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
MDIKJABB_04490	CDS	3903				hypothetical protein
MDIKJABB_04491	CDS	660		2.1.1.6	COG4122	Catechol O-methyltransferase
MDIKJABB_04492	CDS	1380	oprM_3		COG1538	Outer membrane protein OprM
MDIKJABB_04493	CDS	1086	emrA_3			Colistin resistance protein EmrA
MDIKJABB_04494	CDS	1653				hypothetical protein
MDIKJABB_04495	CDS	432	slyA_2		COG1846	Transcriptional regulator SlyA
MDIKJABB_04496	CDS	948	pgrR_5			HTH-type transcriptional regulator PgrR
MDIKJABB_04497	CDS	999	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
MDIKJABB_04498	CDS	975	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
MDIKJABB_04499	CDS	1452				hypothetical protein
MDIKJABB_04500	CDS	309				hypothetical protein
MDIKJABB_04501	CDS	219				hypothetical protein
MDIKJABB_04502	CDS	267				IS3 family transposase IS1351
MDIKJABB_04503	CDS	396				IS3 family transposase IS1351
MDIKJABB_04504	CDS	630				hypothetical protein
MDIKJABB_04505	CDS	1593	recF_3			DNA replication and repair protein RecF
MDIKJABB_04506	CDS	966				hypothetical protein
MDIKJABB_04507	CDS	642				hypothetical protein
MDIKJABB_04508	CDS	423	intA_4		COG0582	Prophage integrase IntA
MDIKJABB_04509	CDS	828	intA_5		COG0582	Prophage integrase IntA
MDIKJABB_04510	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
MDIKJABB_04511	CDS	483	smpB		COG0691	SsrA-binding protein
MDIKJABB_04512	CDS	438	ratA		COG2867	Ribosome association toxin RatA
MDIKJABB_04513	CDS	291				hypothetical protein
MDIKJABB_04514	CDS	342	bamE		COG2913	Outer membrane protein assembly factor BamE
MDIKJABB_04515	CDS	1662	recN		COG0497	DNA repair protein RecN
MDIKJABB_04516	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
MDIKJABB_04517	CDS	591	grpE		COG0576	Protein GrpE
MDIKJABB_04518	CDS	1287				hypothetical protein
MDIKJABB_04519	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
MDIKJABB_04520	CDS	1365	ffh		COG0541	Signal recognition particle protein
MDIKJABB_04521	CDS	249	rpsP		COG0228	30S ribosomal protein S16
MDIKJABB_04522	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
MDIKJABB_04523	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MDIKJABB_04524	CDS	348	rplS		COG0335	50S ribosomal protein L19
MDIKJABB_04525	CDS	459				hypothetical protein
MDIKJABB_04526	CDS	1371				hypothetical protein
MDIKJABB_04527	CDS	483	pal_2			Peptidoglycan-associated lipoprotein
MDIKJABB_04528	CDS	1224	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
MDIKJABB_04529	CDS	510				hypothetical protein
MDIKJABB_04530	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
MDIKJABB_04531	CDS	1122	tyrA		COG0287	T-protein
MDIKJABB_04532	CDS	873		3.1.1.99		6-deoxy-6-sulfogluconolactonase
MDIKJABB_04533	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
MDIKJABB_04534	CDS	336	raiA		COG1544	Ribosome-associated inhibitor A
MDIKJABB_04535	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
MDIKJABB_04536	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MDIKJABB_04537	CDS	732	yfiH_1	1.10.3.-	COG1496	Polyphenol oxidase
MDIKJABB_04538	CDS	2574	clpB		COG0542	Chaperone protein ClpB
MDIKJABB_04539	CDS	774	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MDIKJABB_04540	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MDIKJABB_04541	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
MDIKJABB_04542	CDS	1284	csbX_1		COG0477	Alpha-ketoglutarate permease
MDIKJABB_04543	CDS	1608	araB_2	2.7.1.16	COG1069	Ribulokinase
MDIKJABB_04544	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
MDIKJABB_04545	CDS	1002	purR_2			HTH-type transcriptional repressor PurR
MDIKJABB_04546	CDS	942	eryD		COG2390	Erythritol catabolism regulatory protein EryD
MDIKJABB_04547	CDS	1368	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
MDIKJABB_04548	CDS	1464	xylB_4	2.7.1.17	COG1070	Xylulose kinase
MDIKJABB_04549	CDS	1278	csbX_2		COG0477	Alpha-ketoglutarate permease
MDIKJABB_04550	CDS	663	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
MDIKJABB_04551	CDS	1155	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
MDIKJABB_04552	CDS	1671	ddpA_2		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
MDIKJABB_04553	CDS	1038	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
MDIKJABB_04554	CDS	906	ddpC_3		COG1173	putative D,D-dipeptide transport system permease protein DdpC
MDIKJABB_04555	CDS	864	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
MDIKJABB_04556	CDS	774	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
MDIKJABB_04557	CDS	897	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
MDIKJABB_04558	CDS	1362	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
MDIKJABB_04559	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
MDIKJABB_04560	CDS	1479	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
MDIKJABB_04561	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
MDIKJABB_04562	CDS	3078	mdtC			Multidrug resistance protein MdtC
MDIKJABB_04563	CDS	2679	mdtB			Multidrug resistance protein MdtB
MDIKJABB_04564	CDS	297				hypothetical protein
MDIKJABB_04565	CDS	228	pptA	5.3.2.-	COG1942	Tautomerase PptA
MDIKJABB_04566	CDS	618	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
MDIKJABB_04567	CDS	879				hypothetical protein
MDIKJABB_04568	CDS	780	glnQ_6			Glutamine transport ATP-binding protein GlnQ
MDIKJABB_04569	CDS	927				hypothetical protein
MDIKJABB_04570	CDS	510				hypothetical protein
MDIKJABB_04571	CDS	933				hypothetical protein
MDIKJABB_04572	CDS	1314	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
MDIKJABB_04573	CDS	1122	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
MDIKJABB_04574	CDS	1008				hypothetical protein
MDIKJABB_04575	CDS	552				hypothetical protein
MDIKJABB_04576	CDS	888	pgrR_6			HTH-type transcriptional regulator PgrR
MDIKJABB_04577	CDS	1455	ansP2		COG1113	L-asparagine permease 2
MDIKJABB_04578	CDS	222	ygdR_4			putative lipoprotein YgdR
MDIKJABB_04579	CDS	1062	yncE_2		COG3391	putative protein YncE
MDIKJABB_04580	CDS	2106	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
MDIKJABB_04581	CDS	1707	nfdA_2	3.5.1.91		N-substituted formamide deformylase
MDIKJABB_04582	CDS	300				hypothetical protein
MDIKJABB_04583	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
MDIKJABB_04584	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MDIKJABB_04585	CDS	582				hypothetical protein
MDIKJABB_04586	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
MDIKJABB_04587	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
MDIKJABB_04588	CDS	234	ydcY			putative protein YdcY
MDIKJABB_04589	CDS	1599	dppA_3		COG0747	Periplasmic dipeptide transport protein
MDIKJABB_04590	CDS	1434	vdh	1.2.1.67		Vanillin dehydrogenase
MDIKJABB_04591	CDS	513	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MDIKJABB_04592	CDS	174	ortT			Orphan toxin OrtT
MDIKJABB_04593	CDS	93				hypothetical protein
MDIKJABB_04594	CDS	123				hypothetical protein
MDIKJABB_04595	CDS	1428	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
MDIKJABB_04596	CDS	807	ydcV_2			Inner membrane ABC transporter permease protein YdcV
MDIKJABB_04597	CDS	930	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
MDIKJABB_04598	CDS	1014	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MDIKJABB_04599	CDS	1080	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
MDIKJABB_04600	CDS	204				hypothetical protein
MDIKJABB_04601	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
MDIKJABB_04602	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MDIKJABB_04603	CDS	1332	zraR		COG2204	Transcriptional regulatory protein ZraR
MDIKJABB_04604	CDS	1395	zraS	2.7.13.3		Sensor protein ZraS
MDIKJABB_04605	CDS	438	zraP		COG3678	Zinc resistance-associated protein
MDIKJABB_04606	CDS	696				hypothetical protein
MDIKJABB_04607	CDS	273	hupA			DNA-binding protein HU-alpha
MDIKJABB_04608	CDS	591			COG3068	putative protein
MDIKJABB_04609	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
MDIKJABB_04610	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
MDIKJABB_04611	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
MDIKJABB_04612	CDS	498	rsd		COG3160	Regulator of sigma D
MDIKJABB_04613	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
MDIKJABB_04614	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
MDIKJABB_04615	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
MDIKJABB_04616	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
MDIKJABB_04617	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
MDIKJABB_04618	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
MDIKJABB_04619	CDS	1533				hypothetical protein
MDIKJABB_04620	CDS	306	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
MDIKJABB_04621	CDS	318	chbA_3		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
MDIKJABB_04622	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
MDIKJABB_04623	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MDIKJABB_04624	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MDIKJABB_04625	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
