locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJCHDOIF_02796	CDS	420		2.3.1.-		Acetyltransferase
JJCHDOIF_02797	CDS	861				hypothetical protein
JJCHDOIF_02798	CDS	255				hypothetical protein
JJCHDOIF_02799	CDS	2136	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
JJCHDOIF_02800	CDS	1206	fadA_2	2.3.1.-	COG0183	Putative acyltransferase
JJCHDOIF_02801	CDS	1011				putative HTH-type transcriptional regulator
JJCHDOIF_02802	CDS	1119	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
JJCHDOIF_02803	CDS	1254	oprB_2		COG3659	Porin B
JJCHDOIF_02804	CDS	2406	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
JJCHDOIF_02805	CDS	1644	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
JJCHDOIF_02806	CDS	486				hypothetical protein
JJCHDOIF_02807	CDS	354				hypothetical protein
JJCHDOIF_02808	CDS	444				hypothetical protein
JJCHDOIF_02809	CDS	1176	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JJCHDOIF_02810	CDS	516				hypothetical protein
JJCHDOIF_02811	CDS	1071			COG2885	Outer membrane protein Omp38
JJCHDOIF_02812	CDS	159				hypothetical protein
JJCHDOIF_02813	CDS	1206	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
JJCHDOIF_02814	CDS	1461	lysP		COG0833	Lysine-specific permease
JJCHDOIF_02815	CDS	1014	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
JJCHDOIF_02816	CDS	1359	xanP		COG2233	Xanthine permease XanP
JJCHDOIF_02817	CDS	1836	typA		COG1217	GTP-binding protein TypA/BipA
JJCHDOIF_02818	CDS	432	mscL		COG1970	Large-conductance mechanosensitive channel
JJCHDOIF_02819	CDS	462				hypothetical protein
JJCHDOIF_02820	CDS	291	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JJCHDOIF_02821	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
JJCHDOIF_02822	CDS	567		3.2.2.-		Putative 3-methyladenine DNA glycosylase
JJCHDOIF_02823	CDS	2172	cntO_2			Metal-pseudopaline receptor CntO
JJCHDOIF_02824	CDS	1110	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
JJCHDOIF_02825	CDS	924				hypothetical protein
JJCHDOIF_02826	CDS	825				hypothetical protein
JJCHDOIF_02827	CDS	711	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
JJCHDOIF_02828	CDS	723	ygfZ			tRNA-modifying protein YgfZ
JJCHDOIF_02829	CDS	450				hypothetical protein
JJCHDOIF_02830	CDS	357				hypothetical protein
JJCHDOIF_02831	CDS	345				hypothetical protein
JJCHDOIF_02832	CDS	342				hypothetical protein
JJCHDOIF_02833	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JJCHDOIF_02834	CDS	3099	mdtC			Multidrug resistance protein MdtC
JJCHDOIF_02835	CDS	1119	mdtA_1			Multidrug resistance protein MdtA
JJCHDOIF_02836	CDS	639				hypothetical protein
JJCHDOIF_02837	CDS	384	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JJCHDOIF_02838	CDS	363	pleD			Response regulator PleD
JJCHDOIF_02839	CDS	537				hypothetical protein
JJCHDOIF_02840	CDS	2079				hypothetical protein
JJCHDOIF_02841	CDS	4521	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
JJCHDOIF_02842	CDS	465				hypothetical protein
JJCHDOIF_02843	CDS	1134	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
JJCHDOIF_02844	CDS	141				hypothetical protein
JJCHDOIF_02845	CDS	909				hypothetical protein
JJCHDOIF_02846	CDS	369	ybaN		COG2832	Inner membrane protein YbaN
JJCHDOIF_02847	CDS	504				hypothetical protein
JJCHDOIF_02848	tRNA	76				tRNA-Val(tac)
JJCHDOIF_02849	tRNA	77				tRNA-Asp(gtc)
JJCHDOIF_02850	tRNA	77				tRNA-Asp(gtc)
JJCHDOIF_02851	tRNA	76				tRNA-Val(tac)
JJCHDOIF_02852	tRNA	77				tRNA-Asp(gtc)
JJCHDOIF_02853	tRNA	76				tRNA-Val(tac)
JJCHDOIF_02854	CDS	267				hypothetical protein
JJCHDOIF_02855	CDS	264				hypothetical protein
JJCHDOIF_02856	CDS	2547				hypothetical protein
JJCHDOIF_02857	CDS	576				hypothetical protein
JJCHDOIF_02858	CDS	2079	yccS_2		COG1289	Inner membrane protein YccS
JJCHDOIF_02859	CDS	1215	bcr_2			Bicyclomycin resistance protein
JJCHDOIF_02860	CDS	705	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
JJCHDOIF_02861	CDS	204				hypothetical protein
JJCHDOIF_02862	CDS	1476	alsT		COG1115	Amino-acid carrier protein AlsT
JJCHDOIF_02863	CDS	936				hypothetical protein
JJCHDOIF_02864	CDS	1236	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
JJCHDOIF_02865	CDS	1197	sbmA		COG1133	Peptide antibiotic transporter SbmA
JJCHDOIF_02866	CDS	750				hypothetical protein
JJCHDOIF_02867	CDS	1068				hypothetical protein
JJCHDOIF_02868	CDS	519				hypothetical protein
JJCHDOIF_02869	CDS	579	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
JJCHDOIF_02870	CDS	1470	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JJCHDOIF_02871	CDS	1479	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JJCHDOIF_02872	CDS	315	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
JJCHDOIF_02873	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
JJCHDOIF_02874	CDS	858	mreC		COG1792	Cell shape-determining protein MreC
JJCHDOIF_02875	CDS	492				hypothetical protein
JJCHDOIF_02876	CDS	561	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JJCHDOIF_02877	CDS	1455	rng	3.1.26.-	COG1530	Ribonuclease G
JJCHDOIF_02878	CDS	174				hypothetical protein
JJCHDOIF_02879	CDS	1386	wax-dgaT	2.3.1.20		O-acyltransferase WSD
JJCHDOIF_02880	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JJCHDOIF_02881	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
JJCHDOIF_02882	CDS	1431				hypothetical protein
JJCHDOIF_02883	CDS	699	kefF_2	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
JJCHDOIF_02884	CDS	1035				putative HTH-type transcriptional regulator
JJCHDOIF_02885	CDS	993				hypothetical protein
JJCHDOIF_02886	CDS	801				hypothetical protein
JJCHDOIF_02887	CDS	819	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JJCHDOIF_02888	CDS	894	rhaS_9			HTH-type transcriptional activator RhaS
JJCHDOIF_02889	CDS	999	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
JJCHDOIF_02890	CDS	876	hchA_2	3.1.2.-		Protein/nucleic acid deglycase HchA
JJCHDOIF_02891	tRNA	74				tRNA-Arg(cct)
JJCHDOIF_02892	CDS	1356	aroP_2		COG1113	Aromatic amino acid transport protein AroP
JJCHDOIF_02893	CDS	1188	prpF	5.3.3.-	COG2828	2-methyl-aconitate isomerase
JJCHDOIF_02894	CDS	912	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
JJCHDOIF_02895	CDS	369				hypothetical protein
JJCHDOIF_02896	CDS	855	qmcA		COG0330	Protein QmcA
JJCHDOIF_02897	CDS	462				hypothetical protein
JJCHDOIF_02898	CDS	918				hypothetical protein
JJCHDOIF_02899	CDS	627				hypothetical protein
JJCHDOIF_02900	CDS	1248	ampG		COG0477	Anhydromuropeptide permease
JJCHDOIF_02901	CDS	1305				hypothetical protein
JJCHDOIF_02902	CDS	675	qseB_2			Transcriptional regulatory protein QseB
JJCHDOIF_02903	CDS	1335	qseC_2	2.7.13.3		Sensor protein QseC
JJCHDOIF_02904	CDS	420				hypothetical protein
JJCHDOIF_02905	CDS	1188	amtB_2			Ammonia channel
JJCHDOIF_02906	CDS	885	cmpR_3			HTH-type transcriptional activator CmpR
JJCHDOIF_02907	CDS	906				hypothetical protein
JJCHDOIF_02908	CDS	1017				hypothetical protein
JJCHDOIF_02909	CDS	585				hypothetical protein
JJCHDOIF_02910	CDS	2880	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JJCHDOIF_02911	CDS	678				hypothetical protein
JJCHDOIF_02912	CDS	807	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JJCHDOIF_02913	CDS	435				hypothetical protein
JJCHDOIF_02914	CDS	435				hypothetical protein
JJCHDOIF_02915	CDS	351				hypothetical protein
JJCHDOIF_02916	CDS	1455	oprM		COG1538	Outer membrane protein OprM
JJCHDOIF_02917	CDS	3177	mexB_2		COG0841	Multidrug resistance protein MexB
JJCHDOIF_02918	CDS	1251	acrA			Multidrug efflux pump subunit AcrA
JJCHDOIF_02919	CDS	627				hypothetical protein
JJCHDOIF_02920	CDS	2061				hypothetical protein
JJCHDOIF_02921	CDS	978	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
JJCHDOIF_02922	CDS	312	rplU		COG0261	50S ribosomal protein L21
JJCHDOIF_02923	CDS	258	rpmA		COG0211	50S ribosomal protein L27
JJCHDOIF_02924	CDS	696	lolA		COG2834	Outer-membrane lipoprotein carrier protein
JJCHDOIF_02925	CDS	789				hypothetical protein
JJCHDOIF_02926	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
JJCHDOIF_02927	CDS	1374	cysG		COG0007	Siroheme synthase
JJCHDOIF_02928	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JJCHDOIF_02929	CDS	381	yybR		COG1733	putative HTH-type transcriptional regulator YybR
JJCHDOIF_02930	CDS	561	fldP_3			Flavodoxin FldP
JJCHDOIF_02931	CDS	1401	plaP		COG0531	Low-affinity putrescine importer PlaP
JJCHDOIF_02932	CDS	1185	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
JJCHDOIF_02933	CDS	450				hypothetical protein
JJCHDOIF_02934	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
JJCHDOIF_02935	CDS	288				hypothetical protein
JJCHDOIF_02936	CDS	1887	rpoD		COG0568	RNA polymerase sigma factor RpoD
JJCHDOIF_02937	CDS	207				hypothetical protein
JJCHDOIF_02938	CDS	525				hypothetical protein
JJCHDOIF_02939	CDS	933	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JJCHDOIF_02940	CDS	486				hypothetical protein
JJCHDOIF_02941	CDS	1275	gltA	2.3.3.16	COG0372	Citrate synthase
JJCHDOIF_02942	CDS	393	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
JJCHDOIF_02943	CDS	366	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
JJCHDOIF_02944	CDS	1836	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
JJCHDOIF_02945	CDS	711	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
JJCHDOIF_02946	CDS	2841	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
JJCHDOIF_02947	CDS	1197	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
JJCHDOIF_02948	CDS	1434	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JJCHDOIF_02949	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
JJCHDOIF_02950	CDS	891	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
JJCHDOIF_02951	CDS	1014	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
JJCHDOIF_02952	CDS	924	yedI		COG2354	Inner membrane protein YedI
JJCHDOIF_02953	CDS	900				hypothetical protein
JJCHDOIF_02954	CDS	1503	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
JJCHDOIF_02955	CDS	288				hypothetical protein
JJCHDOIF_02956	CDS	489				hypothetical protein
JJCHDOIF_02957	CDS	1179				hypothetical protein
JJCHDOIF_02958	CDS	516				hypothetical protein
JJCHDOIF_02959	CDS	300				hypothetical protein
JJCHDOIF_02960	CDS	459				hypothetical protein
JJCHDOIF_02961	CDS	681				hypothetical protein
JJCHDOIF_02962	CDS	264				hypothetical protein
JJCHDOIF_02963	CDS	4311				hypothetical protein
JJCHDOIF_02964	CDS	588				hypothetical protein
JJCHDOIF_02965	CDS	399				hypothetical protein
JJCHDOIF_02966	CDS	507				hypothetical protein
JJCHDOIF_02967	CDS	363				hypothetical protein
JJCHDOIF_02968	CDS	567				hypothetical protein
JJCHDOIF_02969	CDS	390				hypothetical protein
JJCHDOIF_02970	CDS	546				hypothetical protein
JJCHDOIF_02971	CDS	2319	btuB_4			Vitamin B12 transporter BtuB
JJCHDOIF_02972	CDS	120				hypothetical protein
JJCHDOIF_02973	CDS	489				hypothetical protein
JJCHDOIF_02974	CDS	1374				hypothetical protein
JJCHDOIF_02975	CDS	285				hypothetical protein
JJCHDOIF_02976	CDS	561				hypothetical protein
JJCHDOIF_02977	CDS	633				hypothetical protein
JJCHDOIF_02978	CDS	1323	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
JJCHDOIF_02979	CDS	1209	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
JJCHDOIF_02980	CDS	1233	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
JJCHDOIF_02981	CDS	252				hypothetical protein
JJCHDOIF_02982	CDS	402	zntR		COG0789	HTH-type transcriptional regulator ZntR
JJCHDOIF_02983	CDS	642	zitB_2			Zinc transporter ZitB
JJCHDOIF_02984	CDS	609	argO		COG1279	Arginine exporter protein ArgO
JJCHDOIF_02985	CDS	891			COG0583	putative HTH-type transcriptional regulator
JJCHDOIF_02986	CDS	387				hypothetical protein
JJCHDOIF_02987	CDS	837	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JJCHDOIF_02988	CDS	402				hypothetical protein
JJCHDOIF_02989	CDS	708				hypothetical protein
JJCHDOIF_02990	CDS	864	aes	3.1.1.-		Acetyl esterase
JJCHDOIF_02991	CDS	744	nudC_2	3.6.1.22		NADH pyrophosphatase
JJCHDOIF_02992	CDS	1650				hypothetical protein
JJCHDOIF_02993	CDS	1380	rnhA	3.1.26.4		Ribonuclease H
JJCHDOIF_02994	CDS	3216				hypothetical protein
JJCHDOIF_02995	CDS	1836				hypothetical protein
JJCHDOIF_02996	CDS	1053	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JJCHDOIF_02997	CDS	1011	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JJCHDOIF_02998	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JJCHDOIF_02999	CDS	1245		1.-.-.-		NADH oxidase
JJCHDOIF_03000	CDS	2115	cntO_3			Metal-pseudopaline receptor CntO
JJCHDOIF_03001	tRNA	76				tRNA-Glu(ttc)
JJCHDOIF_03002	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
JJCHDOIF_03003	CDS	1035	pyrC	3.5.2.3	COG0418	Dihydroorotase
JJCHDOIF_03004	CDS	1263				hypothetical protein
JJCHDOIF_03005	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JJCHDOIF_03006	CDS	2031	fadH_2	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JJCHDOIF_03007	tRNA	90				tRNA-Ser(tga)
JJCHDOIF_03008	CDS	1209	intA_1		COG0582	Prophage integrase IntA
JJCHDOIF_03009	CDS	354				hypothetical protein
JJCHDOIF_03010	CDS	267				hypothetical protein
JJCHDOIF_03011	CDS	291				hypothetical protein
JJCHDOIF_03012	CDS	978				hypothetical protein
JJCHDOIF_03013	CDS	933				hypothetical protein
JJCHDOIF_03014	CDS	879				hypothetical protein
JJCHDOIF_03015	CDS	267				hypothetical protein
JJCHDOIF_03016	CDS	300				hypothetical protein
JJCHDOIF_03017	CDS	444				hypothetical protein
JJCHDOIF_03018	CDS	225				hypothetical protein
JJCHDOIF_03019	CDS	258				hypothetical protein
JJCHDOIF_03020	CDS	1041				hypothetical protein
JJCHDOIF_03021	CDS	1092				hypothetical protein
JJCHDOIF_03022	CDS	897				hypothetical protein
JJCHDOIF_03023	CDS	408	merR1			Mercuric resistance operon regulatory protein
JJCHDOIF_03024	CDS	897	zitB_3			Zinc transporter ZitB
JJCHDOIF_03025	CDS	513	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
JJCHDOIF_03026	CDS	435				ISL3 family transposase ISStma11
JJCHDOIF_03027	CDS	336				hypothetical protein
JJCHDOIF_03028	CDS	426	merC			Mercuric transport protein MerC
JJCHDOIF_03029	CDS	1686	merA	1.16.1.1		Mercuric reductase
JJCHDOIF_03030	CDS	597	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
JJCHDOIF_03031	CDS	171				hypothetical protein
JJCHDOIF_03032	CDS	2286				hypothetical protein
JJCHDOIF_03033	CDS	1407				hypothetical protein
JJCHDOIF_03034	CDS	3252				hypothetical protein
JJCHDOIF_03035	CDS	1170				hypothetical protein
JJCHDOIF_03036	CDS	897				hypothetical protein
JJCHDOIF_03037	CDS	591				hypothetical protein
JJCHDOIF_03038	CDS	2367				hypothetical protein
JJCHDOIF_03039	CDS	1092				hypothetical protein
JJCHDOIF_03040	CDS	1089				hypothetical protein
JJCHDOIF_03041	CDS	879				hypothetical protein
JJCHDOIF_03042	CDS	618				hypothetical protein
JJCHDOIF_03043	CDS	471				hypothetical protein
JJCHDOIF_03044	CDS	672			COG1462	Putative lipoprotein/NMB1164
JJCHDOIF_03045	CDS	369				hypothetical protein
JJCHDOIF_03046	CDS	678			COG4380	Putative lipoprotein/NMB1162
JJCHDOIF_03047	CDS	360				hypothetical protein
JJCHDOIF_03048	CDS	1296	aroP_3		COG1113	Aromatic amino acid transport protein AroP
JJCHDOIF_03049	CDS	1446	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JJCHDOIF_03050	CDS	1332	puuP		COG0531	Putrescine importer PuuP
JJCHDOIF_03051	CDS	708				hypothetical protein
JJCHDOIF_03052	CDS	720				hypothetical protein
JJCHDOIF_03053	CDS	771				hypothetical protein
JJCHDOIF_03054	CDS	1431	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
JJCHDOIF_03055	CDS	519	asnC		COG1522	Regulatory protein AsnC
JJCHDOIF_03056	CDS	1236	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
JJCHDOIF_03057	CDS	582	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
JJCHDOIF_03058	CDS	516	astA_3	2.3.1.109	COG3138	Arginine N-succinyltransferase
JJCHDOIF_03059	CDS	1464	cycA_2		COG1113	D-serine/D-alanine/glycine transporter
JJCHDOIF_03060	CDS	423				hypothetical protein
JJCHDOIF_03061	CDS	447				hypothetical protein
JJCHDOIF_03062	CDS	333				hypothetical protein
JJCHDOIF_03063	CDS	558				hypothetical protein
JJCHDOIF_03064	CDS	1461	calB_2	1.2.1.68		Coniferyl aldehyde dehydrogenase
JJCHDOIF_03065	CDS	1071				putative HTH-type transcriptional regulator
JJCHDOIF_03066	CDS	897	cntI			Pseudopaline exporter CntI
JJCHDOIF_03067	CDS	1548	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
JJCHDOIF_03068	CDS	1359	gudP_2			putative glucarate transporter
JJCHDOIF_03069	CDS	1335	gudD	4.2.1.40	COG4948	Glucarate dehydratase
JJCHDOIF_03070	CDS	912		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
JJCHDOIF_03071	CDS	1587		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
JJCHDOIF_03072	CDS	714	lutR		COG2186	HTH-type transcriptional regulator LutR
JJCHDOIF_03073	CDS	1752		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
JJCHDOIF_03074	CDS	390				hypothetical protein
JJCHDOIF_03075	CDS	537				hypothetical protein
JJCHDOIF_03076	CDS	1245	nicP_2			Porin-like protein NicP
JJCHDOIF_03077	CDS	1140	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JJCHDOIF_03078	CDS	1878	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
JJCHDOIF_03079	CDS	1452	vdh	1.2.1.67		Vanillin dehydrogenase
JJCHDOIF_03080	CDS	834		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
JJCHDOIF_03081	CDS	1233	mhpT			3-(3-hydroxy-phenyl)propionate transporter
JJCHDOIF_03082	CDS	459				hypothetical protein
JJCHDOIF_03083	CDS	681				hypothetical protein
JJCHDOIF_03084	CDS	945	pcpD	1.1.1.404	COG1018	Tetrachlorobenzoquinone reductase
JJCHDOIF_03085	CDS	1077	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
JJCHDOIF_03086	CDS	726	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
JJCHDOIF_03087	CDS	531				hypothetical protein
JJCHDOIF_03088	CDS	1281	nicP_3			Porin-like protein NicP
JJCHDOIF_03089	CDS	1671	choD	1.1.3.6	COG2303	Cholesterol oxidase
JJCHDOIF_03090	CDS	894	lipR_1	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
JJCHDOIF_03091	CDS	855	sadH_1	1.-.-.-		Putative oxidoreductase SadH
JJCHDOIF_03092	CDS	1488		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JJCHDOIF_03093	CDS	1014				putative HTH-type transcriptional regulator
JJCHDOIF_03094	CDS	876				hypothetical protein
JJCHDOIF_03095	CDS	1539		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JJCHDOIF_03096	CDS	834	budC_2	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
JJCHDOIF_03097	CDS	960				hypothetical protein
JJCHDOIF_03098	CDS	624				hypothetical protein
JJCHDOIF_03099	CDS	723	yhhW_2	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
JJCHDOIF_03100	CDS	963				hypothetical protein
JJCHDOIF_03101	CDS	831				hypothetical protein
JJCHDOIF_03102	CDS	1551		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JJCHDOIF_03103	CDS	228				hypothetical protein
JJCHDOIF_03104	CDS	1320	adeP		COG2252	Adenine permease AdeP
JJCHDOIF_03105	CDS	999		3.5.4.2	COG1816	Adenine deaminase
JJCHDOIF_03106	CDS	558	yceJ_2		COG3038	Cytochrome b561 
JJCHDOIF_03107	CDS	390				hypothetical protein
JJCHDOIF_03108	CDS	567	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JJCHDOIF_03109	CDS	255	csrA			Translational regulator CsrA
JJCHDOIF_03110	CDS	1281		2.7.2.4	COG0527	Aspartate kinase
JJCHDOIF_03111	CDS	216				hypothetical protein
JJCHDOIF_03112	CDS	480				hypothetical protein
JJCHDOIF_03113	CDS	246				hypothetical protein
JJCHDOIF_03114	CDS	1080				hypothetical protein
JJCHDOIF_03115	CDS	207				hypothetical protein
JJCHDOIF_03116	CDS	450				hypothetical protein
JJCHDOIF_03117	CDS	324				hypothetical protein
JJCHDOIF_03118	CDS	291				hypothetical protein
JJCHDOIF_03119	CDS	441				hypothetical protein
JJCHDOIF_03120	CDS	792	lexA_2	3.4.21.88		LexA repressor
JJCHDOIF_03121	CDS	249				hypothetical protein
JJCHDOIF_03122	CDS	501				hypothetical protein
JJCHDOIF_03123	CDS	288				hypothetical protein
JJCHDOIF_03124	CDS	915				hypothetical protein
JJCHDOIF_03125	CDS	951				hypothetical protein
JJCHDOIF_03126	CDS	750				hypothetical protein
JJCHDOIF_03127	CDS	354				hypothetical protein
JJCHDOIF_03128	CDS	459				hypothetical protein
JJCHDOIF_03129	CDS	339				hypothetical protein
JJCHDOIF_03130	CDS	405				hypothetical protein
JJCHDOIF_03131	CDS	414				hypothetical protein
JJCHDOIF_03132	CDS	174				hypothetical protein
JJCHDOIF_03133	CDS	675				hypothetical protein
JJCHDOIF_03134	CDS	279				hypothetical protein
JJCHDOIF_03135	CDS	468				hypothetical protein
JJCHDOIF_03136	CDS	642				hypothetical protein
JJCHDOIF_03137	CDS	477				hypothetical protein
JJCHDOIF_03138	CDS	1527				hypothetical protein
JJCHDOIF_03139	CDS	1335				hypothetical protein
JJCHDOIF_03140	CDS	813				hypothetical protein
JJCHDOIF_03141	CDS	552				hypothetical protein
JJCHDOIF_03142	CDS	300				hypothetical protein
JJCHDOIF_03143	CDS	198				hypothetical protein
JJCHDOIF_03144	CDS	1203				hypothetical protein
JJCHDOIF_03145	CDS	471				hypothetical protein
JJCHDOIF_03146	CDS	975				hypothetical protein
JJCHDOIF_03147	CDS	384				hypothetical protein
JJCHDOIF_03148	CDS	384				hypothetical protein
JJCHDOIF_03149	CDS	192				hypothetical protein
JJCHDOIF_03150	CDS	483				hypothetical protein
JJCHDOIF_03151	CDS	444				hypothetical protein
JJCHDOIF_03152	CDS	768				hypothetical protein
JJCHDOIF_03153	CDS	315				hypothetical protein
JJCHDOIF_03154	CDS	228				hypothetical protein
JJCHDOIF_03155	CDS	501				hypothetical protein
JJCHDOIF_03156	CDS	3039				hypothetical protein
JJCHDOIF_03157	CDS	654				hypothetical protein
JJCHDOIF_03158	CDS	858				hypothetical protein
JJCHDOIF_03159	CDS	1803				hypothetical protein
JJCHDOIF_03160	CDS	771				hypothetical protein
JJCHDOIF_03161	CDS	423				hypothetical protein
JJCHDOIF_03162	CDS	2490				hypothetical protein
JJCHDOIF_03163	CDS	390				hypothetical protein
JJCHDOIF_03164	CDS	588				hypothetical protein
JJCHDOIF_03165	CDS	318				hypothetical protein
JJCHDOIF_03166	CDS	699				hypothetical protein
JJCHDOIF_03167	CDS	1299	umuC_2		COG0389	Protein UmuC
JJCHDOIF_03168	CDS	495	lexA_3	3.4.21.88		LexA repressor
JJCHDOIF_03169	CDS	1206	intS_2		COG0582	Prophage integrase IntS
JJCHDOIF_03170	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JJCHDOIF_03171	CDS	1026	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
JJCHDOIF_03172	CDS	1167	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
JJCHDOIF_03173	CDS	1320	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
JJCHDOIF_03174	CDS	318				hypothetical protein
JJCHDOIF_03175	CDS	786	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
JJCHDOIF_03176	CDS	1050	tas		COG0667	Protein tas
JJCHDOIF_03177	CDS	708	vfr		COG0664	Cyclic AMP receptor-like protein
JJCHDOIF_03178	CDS	423	yhfA		COG1765	Protein YhfA
JJCHDOIF_03179	CDS	426	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
JJCHDOIF_03180	CDS	753				hypothetical protein
JJCHDOIF_03181	CDS	2580	clpB		COG0542	Chaperone protein ClpB
