locus_tag	ftype	length_bp	gene	EC_number	COG	product
JMBFADNF_03764	CDS	216				hypothetical protein
JMBFADNF_03765	CDS	243				hypothetical protein
JMBFADNF_03766	CDS	207				hypothetical protein
JMBFADNF_03767	CDS	765				hypothetical protein
JMBFADNF_03768	CDS	522				hypothetical protein
JMBFADNF_03769	CDS	1005	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
JMBFADNF_03770	CDS	399				hypothetical protein
JMBFADNF_03771	CDS	1104				hypothetical protein
JMBFADNF_03772	CDS	1272	amiC_2			Aliphatic amidase expression-regulating protein
JMBFADNF_03773	CDS	1575				hypothetical protein
JMBFADNF_03774	CDS	1074				hypothetical protein
JMBFADNF_03775	CDS	798	lptB_5	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JMBFADNF_03776	CDS	699	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JMBFADNF_03777	CDS	642	zinT		COG3443	Metal-binding protein ZinT
JMBFADNF_03778	CDS	1197	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
JMBFADNF_03779	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
JMBFADNF_03780	CDS	216				hypothetical protein
JMBFADNF_03781	CDS	384	marA_2			Multiple antibiotic resistance protein MarA
JMBFADNF_03782	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
JMBFADNF_03783	CDS	666				hypothetical protein
JMBFADNF_03784	CDS	1197	sotB		COG2814	Sugar efflux transporter
JMBFADNF_03785	CDS	792				hypothetical protein
JMBFADNF_03786	CDS	792				hypothetical protein
JMBFADNF_03787	CDS	333	higB-2		COG2026	Toxin HigB-2
JMBFADNF_03788	CDS	285				hypothetical protein
JMBFADNF_03789	CDS	678	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JMBFADNF_03790	CDS	471	yhcH		COG2731	putative protein YhcH
JMBFADNF_03791	CDS	1170				hypothetical protein
JMBFADNF_03792	CDS	1413				hypothetical protein
JMBFADNF_03793	CDS	885	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JMBFADNF_03794	CDS	1146	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
JMBFADNF_03795	CDS	1218	dtnK	2.7.1.219	COG3395	D-threonate kinase
JMBFADNF_03796	CDS	987	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
JMBFADNF_03797	CDS	762	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
JMBFADNF_03798	CDS	945	ldh1	1.1.1.27		L-lactate dehydrogenase 1
JMBFADNF_03799	CDS	483				hypothetical protein
JMBFADNF_03800	CDS	879	gltR		COG0583	HTH-type transcriptional regulator GltR
JMBFADNF_03801	CDS	1383	sad_2	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
JMBFADNF_03802	CDS	1590	tsr_3		COG0840	Methyl-accepting chemotaxis protein I
JMBFADNF_03803	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
JMBFADNF_03804	CDS	363				hypothetical protein
JMBFADNF_03805	CDS	1452				hypothetical protein
JMBFADNF_03806	CDS	1056	dgcC_2	2.7.7.65		putative diguanylate cyclase DgcC
JMBFADNF_03807	CDS	972				hypothetical protein
JMBFADNF_03808	CDS	552	ttr	2.3.1.-		Acetyltransferase
JMBFADNF_03809	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
JMBFADNF_03810	CDS	915				hypothetical protein
JMBFADNF_03811	CDS	510				hypothetical protein
JMBFADNF_03812	CDS	396				hypothetical protein
JMBFADNF_03813	CDS	123				hypothetical protein
JMBFADNF_03814	CDS	549				hypothetical protein
JMBFADNF_03815	CDS	891	dmlR_7			HTH-type transcriptional regulator DmlR
JMBFADNF_03816	CDS	261				hypothetical protein
JMBFADNF_03817	CDS	891	estD	3.1.1.1	COG1073	Esterase EstD
JMBFADNF_03818	CDS	468				hypothetical protein
JMBFADNF_03819	CDS	996	dhmA	3.8.1.5		Haloalkane dehalogenase
JMBFADNF_03820	CDS	741	ompR_3			Transcriptional regulatory protein OmpR
JMBFADNF_03821	CDS	1305	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
JMBFADNF_03822	CDS	1191	dipZ		COG0785	Protein DipZ
JMBFADNF_03823	CDS	1122	ompC_2		COG3203	Outer membrane porin C
JMBFADNF_03824	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
JMBFADNF_03825	CDS	363				hypothetical protein
JMBFADNF_03826	CDS	585	nudK_2	3.6.1.-		GDP-mannose pyrophosphatase NudK
JMBFADNF_03827	CDS	756	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
JMBFADNF_03828	CDS	354				hypothetical protein
JMBFADNF_03829	CDS	267				hypothetical protein
JMBFADNF_03830	CDS	1149				hypothetical protein
JMBFADNF_03831	CDS	108				hypothetical protein
JMBFADNF_03832	CDS	336				hypothetical protein
JMBFADNF_03833	CDS	1098		1.-.-.-		NADH oxidase
JMBFADNF_03834	CDS	888	dmlR_8			HTH-type transcriptional regulator DmlR
JMBFADNF_03835	CDS	2190	iutA_1			Ferric aerobactin receptor
JMBFADNF_03836	CDS	270	hipB		COG1396	Antitoxin HipB
JMBFADNF_03837	CDS	1332	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
JMBFADNF_03838	CDS	1143	ampC	3.5.2.6	COG1680	Beta-lactamase
JMBFADNF_03839	CDS	372				hypothetical protein
JMBFADNF_03840	CDS	894			COG2375	putative protein
JMBFADNF_03841	CDS	327				hypothetical protein
JMBFADNF_03842	CDS	642				hypothetical protein
JMBFADNF_03843	CDS	576	rsxB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
JMBFADNF_03844	CDS	582	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
JMBFADNF_03845	CDS	441	ydgK			Inner membrane protein YdgK
JMBFADNF_03846	CDS	216	ydgT			Transcription modulator YdgT
JMBFADNF_03847	CDS	1041	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
JMBFADNF_03848	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
JMBFADNF_03849	CDS	1176	malY		COG1168	Protein MalY
JMBFADNF_03850	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
JMBFADNF_03851	CDS	1029	malI_2		COG1609	Maltose regulon regulatory protein MalI
JMBFADNF_03852	CDS	855				hypothetical protein
JMBFADNF_03853	CDS	657				hypothetical protein
JMBFADNF_03854	CDS	2220			COG1629	putative TonB-dependent receptor
JMBFADNF_03855	CDS	1176	yncE_4		COG3391	putative protein YncE
JMBFADNF_03856	CDS	1536	ydgA		COG5339	Protein YdgA
JMBFADNF_03857	CDS	1173	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
JMBFADNF_03858	CDS	1647	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
JMBFADNF_03859	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
JMBFADNF_03860	CDS	930	tus			DNA replication terminus site-binding protein
JMBFADNF_03861	CDS	1302	rstB	2.7.13.3		Sensor protein RstB
JMBFADNF_03862	CDS	882	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
JMBFADNF_03863	CDS	603				hypothetical protein
JMBFADNF_03864	CDS	1335	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
JMBFADNF_03865	CDS	894				hypothetical protein
JMBFADNF_03866	CDS	606	tetC			Transposon Tn10 TetC protein
JMBFADNF_03867	CDS	402	yjgH		COG0251	RutC family protein YjgH
JMBFADNF_03868	CDS	678	cat	2.3.1.28		Chloramphenicol acetyltransferase
JMBFADNF_03869	CDS	1104	namA	1.6.99.1	COG1902	NADPH dehydrogenase
JMBFADNF_03870	CDS	549				hypothetical protein
JMBFADNF_03871	CDS	915	gcvA_3			Glycine cleavage system transcriptional activator
JMBFADNF_03872	CDS	2097	gcd_2	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
JMBFADNF_03873	CDS	366				hypothetical protein
JMBFADNF_03874	CDS	747	rstA		COG0745	Transcriptional regulatory protein RstA
JMBFADNF_03875	CDS	378	ydgC		COG3136	Inner membrane protein YdgC
JMBFADNF_03876	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
JMBFADNF_03877	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
JMBFADNF_03878	CDS	945	ydgH			Protein YdgH
JMBFADNF_03879	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
JMBFADNF_03880	CDS	1374	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
JMBFADNF_03881	CDS	1122				hypothetical protein
JMBFADNF_03882	CDS	951	uspE		COG0589	Universal stress protein E
JMBFADNF_03883	CDS	279	ariR_2			putative two-component-system connector protein AriR
JMBFADNF_03884	CDS	240	ycgZ_2			putative two-component-system connector protein YcgZ
JMBFADNF_03885	CDS	105				hypothetical protein
JMBFADNF_03886	CDS	135				hypothetical protein
JMBFADNF_03887	CDS	753	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
JMBFADNF_03888	CDS	516	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
JMBFADNF_03889	CDS	1527	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
JMBFADNF_03890	CDS	1446	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
JMBFADNF_03891	CDS	1311	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
JMBFADNF_03892	CDS	924	tsaR			HTH-type transcriptional regulator TsaR
JMBFADNF_03893	CDS	564	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
JMBFADNF_03894	CDS	612				hypothetical protein
JMBFADNF_03895	CDS	897	gcvA_4			Glycine cleavage system transcriptional activator
JMBFADNF_03896	CDS	951				hypothetical protein
JMBFADNF_03897	CDS	1038	tqsA		COG0628	AI-2 transport protein TqsA
JMBFADNF_03898	CDS	363	mdtJ		COG2076	Spermidine export protein MdtJ
JMBFADNF_03899	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
JMBFADNF_03900	CDS	822				hypothetical protein
JMBFADNF_03901	CDS	318	asr			Acid shock protein
JMBFADNF_03902	CDS	240				hypothetical protein
JMBFADNF_03903	CDS	1485		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
JMBFADNF_03904	CDS	1254	ynfM			Inner membrane transport protein YnfM
JMBFADNF_03905	CDS	900	hcaR			Hca operon transcriptional activator HcaR
JMBFADNF_03906	CDS	1221	mlc		COG1940	Protein mlc
JMBFADNF_03907	CDS	696	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
JMBFADNF_03908	CDS	1293	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
JMBFADNF_03909	CDS	1149	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
JMBFADNF_03910	CDS	648	osmW		COG1174	Osmoprotectant import permease protein OsmW
JMBFADNF_03911	CDS	900	osmX		COG1732	Osmoprotectant-binding protein OsmX
JMBFADNF_03912	CDS	711	osmY_3		COG1174	Osmoprotectant import permease protein OsmY
JMBFADNF_03913	CDS	1017	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JMBFADNF_03914	CDS	1017	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JMBFADNF_03915	CDS	807				hypothetical protein
JMBFADNF_03916	CDS	1287				hypothetical protein
JMBFADNF_03917	CDS	618				hypothetical protein
JMBFADNF_03918	CDS	1128				hypothetical protein
JMBFADNF_03919	CDS	1098				hypothetical protein
JMBFADNF_03920	CDS	615	dmsD		COG3381	Tat proofreading chaperone DmsD
JMBFADNF_03921	CDS	774	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
JMBFADNF_03922	CDS	936	xerD_2		COG4974	Tyrosine recombinase XerD
JMBFADNF_03923	CDS	615	hin		COG1961	DNA-invertase hin
JMBFADNF_03924	CDS	2967				Tn3 family transposase TnAs1
JMBFADNF_03925	CDS	1155				hypothetical protein
JMBFADNF_03926	CDS	441				hypothetical protein
JMBFADNF_03927	CDS	3471				hypothetical protein
JMBFADNF_03928	CDS	981	xerC_2			Tyrosine recombinase XerC
JMBFADNF_03929	CDS	363				hypothetical protein
JMBFADNF_03930	CDS	198				hypothetical protein
JMBFADNF_03931	CDS	651				hypothetical protein
JMBFADNF_03932	CDS	1254	cvaA_2		COG0845	Colicin V secretion protein CvaA
JMBFADNF_03933	CDS	2181	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
JMBFADNF_03934	CDS	171				hypothetical protein
JMBFADNF_03935	CDS	510				hypothetical protein
JMBFADNF_03936	CDS	348				hypothetical protein
JMBFADNF_03937	CDS	648				hypothetical protein
JMBFADNF_03938	CDS	729				hypothetical protein
JMBFADNF_03939	CDS	246				hypothetical protein
JMBFADNF_03940	CDS	192				hypothetical protein
JMBFADNF_03941	CDS	783				hypothetical protein
JMBFADNF_03942	CDS	5451	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
JMBFADNF_03943	CDS	2529				hypothetical protein
JMBFADNF_03944	CDS	306				hypothetical protein
JMBFADNF_03945	CDS	183				hypothetical protein
JMBFADNF_03946	CDS	732	ylpA_2			Lipoprotein YlpA
JMBFADNF_03947	CDS	678				hypothetical protein
JMBFADNF_03948	CDS	3261				hypothetical protein
JMBFADNF_03949	CDS	1365				hypothetical protein
JMBFADNF_03950	CDS	408				hypothetical protein
JMBFADNF_03951	CDS	264				hypothetical protein
JMBFADNF_03952	CDS	600				hypothetical protein
JMBFADNF_03953	CDS	219				hypothetical protein
JMBFADNF_03954	CDS	426				hypothetical protein
JMBFADNF_03955	CDS	783				hypothetical protein
JMBFADNF_03956	CDS	1827	traN			Mating pair stabilization protein TraN
JMBFADNF_03957	CDS	621				hypothetical protein
JMBFADNF_03958	CDS	993				hypothetical protein
JMBFADNF_03959	CDS	324				hypothetical protein
JMBFADNF_03960	CDS	222				hypothetical protein
JMBFADNF_03961	CDS	1029				hypothetical protein
JMBFADNF_03962	CDS	294				hypothetical protein
JMBFADNF_03963	CDS	636				hypothetical protein
JMBFADNF_03964	CDS	417				hypothetical protein
JMBFADNF_03965	CDS	2601	traC			Protein TraC
JMBFADNF_03966	CDS	198				hypothetical protein
JMBFADNF_03967	CDS	555	traV			Protein TraV
JMBFADNF_03968	CDS	294				hypothetical protein
JMBFADNF_03969	CDS	498				hypothetical protein
JMBFADNF_03970	CDS	1410				hypothetical protein
JMBFADNF_03971	CDS	741				hypothetical protein
JMBFADNF_03972	CDS	585				hypothetical protein
JMBFADNF_03973	CDS	303				hypothetical protein
JMBFADNF_03974	CDS	354				hypothetical protein
JMBFADNF_03975	CDS	642				hypothetical protein
JMBFADNF_03976	CDS	390				hypothetical protein
JMBFADNF_03977	CDS	540				hypothetical protein
JMBFADNF_03978	CDS	822				hypothetical protein
JMBFADNF_03979	CDS	294				hypothetical protein
JMBFADNF_03980	CDS	234				hypothetical protein
JMBFADNF_03981	CDS	336				hypothetical protein
JMBFADNF_03982	CDS	801				hypothetical protein
JMBFADNF_03983	CDS	147				hypothetical protein
JMBFADNF_03984	CDS	462				hypothetical protein
JMBFADNF_03985	CDS	321				hypothetical protein
JMBFADNF_03986	CDS	249				hypothetical protein
JMBFADNF_03987	CDS	159	flmA			Stable plasmid inheritance protein
JMBFADNF_03988	CDS	732				hypothetical protein
JMBFADNF_03989	CDS	435	psiB			Protein PsiB
JMBFADNF_03990	CDS	2019				hypothetical protein
JMBFADNF_03991	CDS	366				hypothetical protein
JMBFADNF_03992	CDS	261				hypothetical protein
JMBFADNF_03993	CDS	198				hypothetical protein
JMBFADNF_03994	CDS	429	klcA			Antirestriction protein KlcA
JMBFADNF_03995	CDS	420				hypothetical protein
JMBFADNF_03996	CDS	222				hypothetical protein
JMBFADNF_03997	CDS	693	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
JMBFADNF_03998	CDS	1977				hypothetical protein
JMBFADNF_03999	CDS	408				hypothetical protein
JMBFADNF_04000	CDS	294				hypothetical protein
JMBFADNF_04001	CDS	468				hypothetical protein
JMBFADNF_04002	CDS	204				hypothetical protein
JMBFADNF_04003	CDS	264				hypothetical protein
JMBFADNF_04004	CDS	678				hypothetical protein
JMBFADNF_04005	CDS	975	parM			Plasmid segregation protein ParM
JMBFADNF_04006	CDS	432	umuD_2	3.4.21.-	COG1974	Protein UmuD
JMBFADNF_04007	CDS	1272	umuC_2		COG0389	Protein UmuC
JMBFADNF_04008	tRNA	77				tRNA-Arg(acg)
JMBFADNF_04009	tRNA	93				tRNA-Ser(gct)
JMBFADNF_04010	CDS	186	csrA		COG1551	Carbon storage regulator
JMBFADNF_04011	CDS	2628	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JMBFADNF_04012	CDS	501	recX		COG2137	Regulatory protein RecX
JMBFADNF_04013	CDS	1059	recA		COG0468	Protein RecA
JMBFADNF_04014	CDS	501	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JMBFADNF_04015	CDS	879	mntA		COG0803	Manganese-binding lipoprotein MntA
JMBFADNF_04016	CDS	861	mntB			Manganese transport system membrane protein MntB
JMBFADNF_04017	CDS	654	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
JMBFADNF_04018	CDS	1101	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JMBFADNF_04019	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
JMBFADNF_04020	CDS	1515	norR_2		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
JMBFADNF_04021	CDS	1446	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JMBFADNF_04022	CDS	1134	norW_2	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
JMBFADNF_04023	CDS	159				hypothetical protein
JMBFADNF_04024	CDS	1665	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
JMBFADNF_04025	CDS	1014	ascG_2		COG1609	HTH-type transcriptional regulator AscG
JMBFADNF_04026	CDS	1452	bglF_3		COG1263	PTS system beta-glucoside-specific EIIBCA component
JMBFADNF_04027	CDS	1425	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
JMBFADNF_04028	CDS	999	btuF_3			Vitamin B12-binding protein
JMBFADNF_04029	CDS	1038	feuC		COG0609	Iron-uptake system permease protein FeuC
JMBFADNF_04030	CDS	762	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
JMBFADNF_04031	CDS	1221	mdtH_2			Multidrug resistance protein MdtH
JMBFADNF_04032	CDS	372				hypothetical protein
JMBFADNF_04033	CDS	231	symE_4	3.1.-.-		Endoribonuclease SymE
JMBFADNF_04034	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
JMBFADNF_04035	CDS	894	dmlR_9			HTH-type transcriptional regulator DmlR
JMBFADNF_04036	CDS	1212	jefA			Drug efflux pump JefA
JMBFADNF_04037	CDS	378				hypothetical protein
JMBFADNF_04038	CDS	993	rpoS			RNA polymerase sigma factor RpoS
JMBFADNF_04039	CDS	1125	nlpD_2			Murein hydrolase activator NlpD
JMBFADNF_04040	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JMBFADNF_04041	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
JMBFADNF_04042	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
JMBFADNF_04043	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JMBFADNF_04044	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JMBFADNF_04045	CDS	312	ftsB		COG2919	Cell division protein FtsB
JMBFADNF_04046	CDS	324	ygbE			Inner membrane protein YgbE
JMBFADNF_04047	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
JMBFADNF_04048	CDS	1425	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
JMBFADNF_04049	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
JMBFADNF_04050	CDS	1359	cysG_2		COG0007	Siroheme synthase
JMBFADNF_04051	CDS	1044				hypothetical protein
JMBFADNF_04052	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JMBFADNF_04053	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
JMBFADNF_04054	CDS	1806	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
JMBFADNF_04055	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
JMBFADNF_04056	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JMBFADNF_04057	CDS	1215	crtX	2.4.1.276		Zeaxanthin glucosyltransferase
JMBFADNF_04058	CDS	1296	eno	4.2.1.11	COG0148	Enolase
JMBFADNF_04059	CDS	1638	pyrG_2	6.3.4.2	COG0504	CTP synthase
JMBFADNF_04060	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JMBFADNF_04061	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JMBFADNF_04062	CDS	1302	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JMBFADNF_04063	CDS	204				hypothetical protein
JMBFADNF_04064	tRNA	77				tRNA-Pro(tgg)
JMBFADNF_04065	tRNA	77				tRNA-Pro(tgg)
JMBFADNF_04066	CDS	1212				hypothetical protein
JMBFADNF_04067	CDS	1200	hemY		COG3071	Protein HemY
JMBFADNF_04068	CDS	1188	hemX		COG2959	Protein HemX
JMBFADNF_04069	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
JMBFADNF_04070	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JMBFADNF_04071	CDS	2544	cyaA	4.6.1.1	COG3072	Adenylate cyclase
JMBFADNF_04072	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
JMBFADNF_04073	CDS	204				hypothetical protein
JMBFADNF_04074	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
JMBFADNF_04075	CDS	708				hypothetical protein
JMBFADNF_04076	CDS	903	xerC_3		COG4973	Tyrosine recombinase XerC
JMBFADNF_04077	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
JMBFADNF_04078	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
JMBFADNF_04079	CDS	951	corA		COG0598	Magnesium transport protein CorA
JMBFADNF_04080	CDS	897	rarD		COG2962	Protein RarD
JMBFADNF_04081	CDS	468				hypothetical protein
JMBFADNF_04082	CDS	870	pldA	3.1.1.32	COG2829	Phospholipase A1
JMBFADNF_04083	CDS	1830	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
JMBFADNF_04084	CDS	621	rhtC_2		COG1280	Threonine efflux protein
JMBFADNF_04085	CDS	897				hypothetical protein
JMBFADNF_04086	CDS	807	ompA_2			Outer membrane protein A
JMBFADNF_04087	CDS	4206				hypothetical protein
JMBFADNF_04088	CDS	456				hypothetical protein
JMBFADNF_04089	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
JMBFADNF_04090	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
JMBFADNF_04091	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
JMBFADNF_04092	CDS	900	bioP		COG0697	Biotin transporter
JMBFADNF_04093	CDS	954	metR			HTH-type transcriptional regulator MetR
JMBFADNF_04094	CDS	2262	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JMBFADNF_04095	CDS	837	licT		COG3711	Transcription antiterminator LicT
JMBFADNF_04096	CDS	1464	bglH_3	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
JMBFADNF_04097	CDS	1815	bglF_4		COG1263	PTS system beta-glucoside-specific EIIBCA component
JMBFADNF_04098	CDS	807				hypothetical protein
JMBFADNF_04099	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
JMBFADNF_04100	CDS	1458				hypothetical protein
JMBFADNF_04101	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
JMBFADNF_04102	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
JMBFADNF_04103	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
JMBFADNF_04104	CDS	255	tatA		COG1826	Sec-independent protein translocase protein TatA
JMBFADNF_04105	CDS	531	tatB		COG1826	Sec-independent protein translocase protein TatB
JMBFADNF_04106	CDS	768	tatC		COG0805	Sec-independent protein translocase protein TatC
JMBFADNF_04107	CDS	783	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
JMBFADNF_04108	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
JMBFADNF_04109	CDS	1494	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JMBFADNF_04110	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
JMBFADNF_04111	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
JMBFADNF_04112	CDS	2190	fadB_2		COG1024	Fatty acid oxidation complex subunit alpha
JMBFADNF_04113	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
JMBFADNF_04114	CDS	615	yigZ		COG1739	IMPACT family member YigZ
JMBFADNF_04115	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
JMBFADNF_04116	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
JMBFADNF_04117	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
JMBFADNF_04118	CDS	906	dmlR_10			HTH-type transcriptional regulator DmlR
JMBFADNF_04119	CDS	1191	ydhP_2		COG2814	Inner membrane transport protein YdhP
JMBFADNF_04120	CDS	801				hypothetical protein
JMBFADNF_04121	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
JMBFADNF_04122	CDS	1368	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
JMBFADNF_04123	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
JMBFADNF_04124	CDS	717				hypothetical protein
JMBFADNF_04125	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
JMBFADNF_04126	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
JMBFADNF_04127	tRNA	77				tRNA-Asp(gtc)
JMBFADNF_04128	CDS	720	glcC_2		COG2186	Glc operon transcriptional activator
JMBFADNF_04129	CDS	1014	dppD_2		COG0444	Dipeptide transport ATP-binding protein DppD
JMBFADNF_04130	CDS	1083	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JMBFADNF_04131	CDS	1515	gsiB_2		COG0747	Glutathione-binding protein GsiB
